"stockid","fao_code","fao_area","iso3","country","spp_code","sci_name_orig","sci_name_fb","comm_name","year1","year2","nyr","tl_mt_median","lh_catg","resilience","m"
"81-NZL-JOD",81,"Pacific, Southwest","NZL","New Zealand","JOD","Zeus faber","Zeus faber","John dory",1958,2015,58,710.5,"Miscellaneous coastal fishes","Low",0.343034319117773
"81-NZL-KNU",81,"Pacific, Southwest","NZL","New Zealand","KNU","Chione stutchburyi","Chione stutchburyi","Stutchbury's venus",1995,2015,21,1220,"Clams, cockles, arkshells","High",0.654668282747565
"81-NZL-KUG",81,"Pacific, Southwest","NZL","New Zealand","KUG","Chelidonichthys kumu","Chelidonichthys kumu","Bluefin gurnard",1950,2015,66,3089,"Miscellaneous demersal fishes","Medium",0.466131583432553
"81-NZL-LDE",81,"Pacific, Southwest","NZL","New Zealand","LDE","Lepidorhynchus denticulatus","Lepidorhynchus denticulatus","Thorntooth grenadier",1995,2015,21,3264,"Cods, hakes, haddocks","Low",0.268193660607311
"81-NZL-LOR",81,"Pacific, Southwest","NZL","New Zealand","LOR","Jasus edwardsii","Jasus edwardsii","Red rock lobster",1950,2015,66,3705.5,"Lobsters, spiny-rock lobsters","Medium",0.375982438522093
"81-NZL-MAA",81,"Pacific, Southwest","NZL","New Zealand","MAA","Scomber australasicus","Scomber australasicus","Blue mackerel",1975,2015,41,7224,"Tunas, bonitos, billfishes","Medium",0.569169493816239
"81-NZL-MEC",81,"Pacific, Southwest","NZL","New Zealand","MEC","Metanephrops challengeri","Metanephrops challengeri","New Zealand lobster",1990,2015,26,839,"Lobsters, spiny-rock lobsters","High",0.45642562038886
"81-NZL-MTL",81,"Pacific, Southwest","NZL","New Zealand","MTL","Mustelus lenticulatus","Mustelus lenticulatus","Spotted estuary smooth-hound",1950,2015,66,1347,"Sharks, rays, chimaeras","Very low",0.245788410893464
"81-NZL-NEB",81,"Pacific, Southwest","NZL","New Zealand","NEB","Parapercis colias","Parapercis colias","New Zealand blue cod",1950,2015,56,1622,"Miscellaneous demersal fishes","Medium",0.474423157552873
"81-NZL-NEC",81,"Pacific, Southwest","NZL","New Zealand","NEC","Pseudophycis bachus","Pseudophycis bachus","Red codling",1950,2015,66,4166,"Cods, hakes, haddocks","Medium",0.478744826602098
"81-NZL-ORY",81,"Pacific, Southwest","NZL","New Zealand","ORY","Hoplostethus atlanticus","Hoplostethus atlanticus","Orange roughy",1979,2015,37,21485,"Miscellaneous demersal fishes","Very low",0.192218619813368
"81-NZL-PKB",81,"Pacific, Southwest","NZL","New Zealand","PKB","Parika scaber","Meuschenia scaber","Velvet leatherjacket",1964,2015,52,396,"Miscellaneous demersal fishes","Medium",1.13882240548303
"81-NZL-POA",81,"Pacific, Southwest","NZL","New Zealand","POA","Brama brama","Brama brama","Atlantic pomfret",1995,2015,21,322,"Miscellaneous coastal fishes","Low",0.268119684706743
"81-NZL-POS",81,"Pacific, Southwest","NZL","New Zealand","POS","Micromesistius australis","Micromesistius australis","Southern blue whiting",1980,2015,36,22283.5,"Cods, hakes, haddocks","Medium",0.229913756271984
"81-NZL-RIB",81,"Pacific, Southwest","NZL","New Zealand","RIB","Mora moro","Mora moro","Common mora",1995,2015,21,1154,"Cods, hakes, haddocks","Low",0.234053034129778
"81-NZL-RYG",81,"Pacific, Southwest","NZL","New Zealand","RYG","Plagiogeneion rubiginosum","Plagiogeneion rubiginosum","Rubyfish",1995,2015,21,489,"Miscellaneous demersal fishes","Medium",0.47908659826413
"81-NZL-SCK",81,"Pacific, Southwest","NZL","New Zealand","SCK","Dalatias licha","Dalatias licha","Kitefin shark",1995,2015,21,328,"Sharks, rays, chimaeras","Low",0.15574365884567
"81-NZL-SCZ",81,"Pacific, Southwest","NZL","New Zealand","SCZ","Pecten novaezelandiae","Pecten novaezelandiae","New Zealand scallop",1964,2015,52,2623,"Scallops, pectens","High",1.0475648626173
"81-NZL-SEM",81,"Pacific, Southwest","NZL","New Zealand","SEM","Seriolella brama","Seriolella brama","Common warehou",1989,2015,27,3101,"Miscellaneous coastal fishes","Medium",0.354661945738023
"81-NZL-SEP",81,"Pacific, Southwest","NZL","New Zealand","SEP","Seriolella punctata","Seriolella punctata","Silver warehou",1950,2015,66,2182,"Miscellaneous coastal fishes","Medium",0.401299105334464
"81-NZL-SEU",81,"Pacific, Southwest","NZL","New Zealand","SEU","Seriolella caerulea","Seriolella caerulea","White warehou",1989,2015,27,1875,"Miscellaneous coastal fishes","Medium",0.417668401062512
"81-NZL-SNK",81,"Pacific, Southwest","NZL","New Zealand","SNK","Thyrsites atun","Thyrsites atun","Snoek",1950,2015,66,10650,"Miscellaneous coastal fishes","Medium",0.431806514120519
"81-NZL-SRP",81,"Pacific, Southwest","NZL","New Zealand","SRP","Sardinops neopilchardus","Sardinops sagax","Australian pilchard",1995,2015,21,656,"Herrings, sardines, anchovies","Medium",0.383621439037133
"81-NZL-STZ",81,"Pacific, Southwest","NZL","New Zealand","STZ","Kathetostoma giganteum","Kathetostoma giganteum","Giant stargazer",1975,2015,41,2856,"Miscellaneous demersal fishes","Medium",0.331788893838674
"81-NZL-TAK",81,"Pacific, Southwest","NZL","New Zealand","TAK","Nemadactylus macropterus","Nemadactylus macropterus","Tarakihi",1950,2010,61,5300,"Miscellaneous demersal fishes","Low",0.121238711686577
"81-NZL-TRZ",81,"Pacific, Southwest","NZL","New Zealand","TRZ","Pseudocaranx dentex","Pseudocaranx dentex","White trevally",1950,2015,66,3292,"Miscellaneous coastal fishes","Medium",0.505065240264925
"81-NZL-TSQ",81,"Pacific, Southwest","NZL","New Zealand","TSQ","Nototodarus sloanii","Nototodarus sloanii","Wellington flying squid",1973,2015,43,22985,"Miscellaneous coastal fishes","Medium",1.21759139561772
"81-NZL-WHA",81,"Pacific, Southwest","NZL","New Zealand","WHA","Polyprion oxygeneios","Polyprion oxygeneios","Hapuku wreckfish",1950,2015,66,1400,"Miscellaneous demersal fishes","Very low",0.13230801808299
"87-CHL-BEP",87,"Pacific, Southeast","CHL","Chile","BEP","Sarda chiliensis","Sarda chiliensis","Eastern Pacific bonito",1950,2015,66,1751.5,"Tunas, bonitos, billfishes","Medium",0.55784925431547
"87-CHL-BLP",87,"Pacific, Southeast","CHL","Chile","BLP","Eleginops maclovinus","Eleginops maclovinus","Patagonian blennie",1950,2015,66,608.5,"Miscellaneous coastal fishes","Medium",0.186931488978937
"87-CHL-BRU",87,"Pacific, Southeast","CHL","Chile","BRU","Brama australis","Brama australis","Southern rays bream",1994,2015,22,6581,"Miscellaneous coastal fishes","Low",0.338118103970904
"87-CHL-CHC",87,"Pacific, Southeast","CHL","Chile","CHC","Choromytilus chorus","Choromytilus chorus","Choro mussel",1980,2015,36,315,"Clams, cockles, arkshells","High",0.522351821228881
"87-CHL-CHJ",87,"Pacific, Southeast","CHL","Chile","CHJ","Callorhinchus callorynchus","Callorhinchus callorynchus","Plownose chimaera",1950,2015,66,641,"Sharks, rays, chimaeras","Low",0.262449825686085
"87-CHL-CHP",87,"Pacific, Southeast","CHL","Chile","CHP","Sardinops sagax","Sardinops sagax","South American pilchard",1970,2015,46,121300,"Herrings, sardines, anchovies","Medium",0.383621439037133
"87-CHL-CHS",87,"Pacific, Southeast","CHL","Chile","CHS","Heterocarpus reedi","Heterocarpus reedi","Chilean nylon shrimp",1953,2015,63,4640,"Shrimps, prawns","Medium",0.738398637330009
"87-CHL-CJM",87,"Pacific, Southeast","CHL","Chile","CJM","Trachurus murphyi","Trachurus murphyi","Chilean jack mackerel",1950,2015,66,403538.5,"Miscellaneous pelagic fishes","Low",0.246612369764881
"87-CHL-CKI",87,"Pacific, Southeast","CHL","Chile","CKI","Strangomera bentincki","Clupea bentincki","Araucanian herring",1950,2015,66,105000,"Herrings, sardines, anchovies","High",0.688734649202883
"87-CHL-CLM",87,"Pacific, Southeast","CHL","Chile","CLM","Mesodesma donacium","Mesodesma donacium","Macha clam",1950,2015,66,2770.5,"Clams, cockles, arkshells","High",1.96157288650674
"87-CHL-CUB",87,"Pacific, Southeast","CHL","Chile","CUB","Genypterus maculatus","Genypterus maculatus","Black cusk-eel",1981,2015,35,1661,"Miscellaneous demersal fishes","Medium",0.262854634341406
"87-CHL-CUC",87,"Pacific, Southeast","CHL","Chile","CUC","Genypterus chilensis","Genypterus chilensis","Red cusk-eel",1950,2015,66,1405.5,"Miscellaneous demersal fishes","Low",0.262854634341406
"87-CHL-CUS",87,"Pacific, Southeast","CHL","Chile","CUS","Genypterus blacodes","Genypterus blacodes","Pink cusk-eel",1966,2015,50,4633.5,"Miscellaneous demersal fishes","Low",0.193380201671126
"87-CHL-CWE",87,"Pacific, Southeast","CHL","Chile","CWE","Cancer edwardsii","Metacarcinus edwardsii","Mola rock crab",1994,2015,22,4250.5,"Crabs, sea-spiders","High",NA
"87-CHL-CZJ",87,"Pacific, Southeast","CHL","Chile","CZJ","Cervimunida johni","Cervimunida johni","Blue squat lobster",1979,2015,37,4734,"King crabs, squat-lobsters","Medium",0.679107942237234
"87-CHL-DOL",87,"Pacific, Southeast","CHL","Chile","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1979,2015,37,337,"Miscellaneous coastal fishes","High",1.46792564972034
"87-CHL-GIS",87,"Pacific, Southeast","CHL","Chile","GIS","Dosidicus gigas","Dosidicus gigas","Jumbo flying squid",1991,2015,25,15191,"Miscellaneous coastal fishes","Medium",0.256823620688895
"87-CHL-GRM",87,"Pacific, Southeast","CHL","Chile","GRM","Macruronus magellanicus","Macruronus magellanicus","Patagonian grenadier",1979,2015,37,74330,"Cods, hakes, haddocks","Low",0.2414494509987
"87-CHL-GRP",87,"Pacific, Southeast","CHL","Chile","GRP","Isacia conceptionis","Isacia conceptionis","Cabinza grunt",1950,2015,66,500,"Miscellaneous coastal fishes","Medium",0.612360448797669
"87-CHL-HKN",87,"Pacific, Southeast","CHL","Chile","HKN","Merluccius australis","Merluccius australis","Southern hake",1979,2015,37,29402,"Cods, hakes, haddocks","Low",0.233194925626374
"87-CHL-IAG",87,"Pacific, Southeast","CHL","Chile","IAG","Cilus gilberti","Cilus gilberti","Corvina drum",1950,2015,66,1269.5,"Miscellaneous demersal fishes","Medium",0.596106697955314
"87-CHL-KCR",87,"Pacific, Southeast","CHL","Chile","KCR","Lithodes santolla","Lithodes santolla","Southern king crab",1961,2015,55,2160,"King crabs, squat-lobsters","High",NA
"87-CHL-MAS",87,"Pacific, Southeast","CHL","Chile","MAS","Scomber japonicus","Scomber japonicus","Pacific chub mackerel",1970,2015,46,92388,"Tunas, bonitos, billfishes","Medium",0.481009738790409
"87-CHL-MES",87,"Pacific, Southeast","CHL","Chile","MES","Ethmidium maculatum","Ethmidium maculatum","Pacific menhaden",1950,2015,66,1522,"Shads","High",1.04487573366783
"87-CHL-MSC",87,"Pacific, Southeast","CHL","Chile","MSC","Aulacomya ater","Aulacomya ater","Cholga mussel",1950,2015,66,7804.5,"Clams, cockles, arkshells","High",0.522351821228881
"87-CHL-MYC",87,"Pacific, Southeast","CHL","Chile","MYC","Mytilus chilensis","Mytilus chilensis","Chilean mussel",1950,2015,66,6167,"Clams, cockles, arkshells","High",0.522351821228881
"87-CHL-NRC",87,"Pacific, Southeast","CHL","Chile","NRC","Normanichthys crockeri","Normanichthys crockeri","Mote sculpin",1992,2015,24,20364,"Miscellaneous demersal fishes","High",0.442474568493949
"87-CHL-ODR",87,"Pacific, Southeast","CHL","Chile","ODR","Odontesthes regia","Odontesthes regia","Chilean silverside",1950,2015,66,900,"Miscellaneous coastal fishes","High",1.05874484312503
"87-CHL-PAG",87,"Pacific, Southeast","CHL","Chile","PAG","Paralomis granulosa","Paralomis granulosa","Softshell red crab",1978,2015,38,1908.5,"Crabs, sea-spiders","High",NA
"87-CHL-PHA",87,"Pacific, Southeast","CHL","Chile","PHA","Merluccius gayi","Merluccius gayi gayi","South Pacific hake",1950,2015,66,60822,"Cods, hakes, haddocks","Medium",0.40266953125325
"87-CHL-POS",87,"Pacific, Southeast","CHL","Chile","POS","Micromesistius australis","Micromesistius australis","Southern blue whiting",1979,2015,37,16675,"Cods, hakes, haddocks","Medium",0.229913756271984
"87-CHL-PQG",87,"Pacific, Southeast","CHL","Chile","PQG","Pleuroncodes monodon","Pleuroncodes monodon","Carrot squat lobster",1979,2015,37,4002,"King crabs, squat-lobsters","High",0.679107942237234
"87-CHL-SAO",87,"Pacific, Southeast","CHL","Chile","SAO","Salilota australis","Salilota australis","Tadpole codling",1979,2015,37,1751,"Cods, hakes, haddocks","Medium",0.333512134208379
"87-CHL-SAU",87,"Pacific, Southeast","CHL","Chile","SAU","Scomberesox saurus","Scomberesox saurus","Atlantic saury",1994,2015,22,924.5,"Miscellaneous pelagic fishes","Medium",1.11340504161518
"87-CHL-SMA",87,"Pacific, Southeast","CHL","Chile","SMA","Isurus oxyrinchus","Isurus oxyrinchus","Shortfin mako",1985,2015,31,439,"Sharks, rays, chimaeras","Very low",0.17350692585484
"87-CHL-SNE",87,"Pacific, Southeast","CHL","Chile","SNE","Concholepas concholepas","Concholepas concholepas","False abalone",1950,2015,66,3500,"Abalones, winkles, conchs","Low",0.212593410624715
"87-CHL-SNK",87,"Pacific, Southeast","CHL","Chile","SNK","Thyrsites atun","Thyrsites atun","Snoek",1950,2015,66,1655,"Miscellaneous coastal fishes","Medium",0.431806514120519
"87-CHL-TCL",87,"Pacific, Southeast","CHL","Chile","TCL","Protothaca thaca","Leukoma thaca","Taca clam",1950,2015,66,12237.5,"Clams, cockles, arkshells","Medium",0.581588260834444
"87-CHL-TOP",87,"Pacific, Southeast","CHL","Chile","TOP","Dissostichus eleginoides","Dissostichus eleginoides","Patagonian toothfish",1978,2015,38,4905,"Miscellaneous pelagic fishes","Low",0.167448109866693
"87-CHL-TUW",87,"Pacific, Southeast","CHL","Chile","TUW","Semele solida","Semele solida","Chilean semele",1994,2015,22,1985.5,"Clams, cockles, arkshells","Medium",0.596921930367889
"87-CHL-VET",87,"Pacific, Southeast","CHL","Chile","VET","Engraulis ringens","Engraulis ringens","Anchoveta(=Peruvian anchovy)",1950,2015,66,726850,"Herrings, sardines, anchovies","High",1.18118689494488
"87-COL-SIE",87,"Pacific, Southeast","COL","Colombia","SIE","Scomberomorus sierra","Scomberomorus sierra","Pacific sierra",1971,2015,44,366,"Tunas, bonitos, billfishes","Medium",0.491071125894721
"87-COL-SOK",87,"Pacific, Southeast","COL","Colombia","SOK","Solenocera agassizii","Solenocera agassizii","Kolibri shrimp",1994,2014,21,260,"Shrimps, prawns","High",1.12729020472061
"87-COL-TIT",87,"Pacific, Southeast","COL","Colombia","TIT","Xiphopenaeus riveti","Xiphopenaeus kroyeri","Pacific seabob",1964,2015,52,1744,"Shrimps, prawns","High",1.87923047029127
"87-COL-VEP",87,"Pacific, Southeast","COL","Colombia","VEP","Cetengraulis mysticetus","Cetengraulis mysticetus","Pacific anchoveta",1970,2013,43,7788,"Herrings, sardines, anchovies","High",2.05777466561568
"87-COL-WWP",87,"Pacific, Southeast","COL","Colombia","WWP","Penaeus occidentalis","Litopenaeus occidentalis","Western white shrimp",1970,2015,46,1007.5,"Shrimps, prawns","High",5.28350773712378
"87-ECU-CHP",87,"Pacific, Southeast","ECU","Ecuador","CHP","Sardinops sagax","Sardinops sagax","South American pilchard",1981,2015,35,8821,"Herrings, sardines, anchovies","Medium",0.383621439037133
"87-ECU-CJM",87,"Pacific, Southeast","ECU","Ecuador","CJM","Trachurus murphyi","Trachurus murphyi","Chilean jack mackerel",1983,2015,33,3565,"Miscellaneous pelagic fishes","Low",0.246612369764881
"87-ECU-DOL",87,"Pacific, Southeast","ECU","Ecuador","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1989,2015,27,9297,"Miscellaneous coastal fishes","High",1.46792564972034
"87-ECU-HSO",87,"Pacific, Southeast","ECU","Ecuador","HSO","Chloroscombrus orqueta","Chloroscombrus orqueta","Pacific bumper",1994,2015,22,1853,"Miscellaneous coastal fishes","High",0.989228933051266
"87-ECU-MAS",87,"Pacific, Southeast","ECU","Ecuador","MAS","Scomber japonicus","Scomber japonicus","Pacific chub mackerel",1963,2015,53,61939,"Tunas, bonitos, billfishes","Medium",0.481009738790409
"87-ECU-PNV",87,"Pacific, Southeast","ECU","Ecuador","PNV","Penaeus vannamei","Litopenaeus vannamei","Whiteleg shrimp",1950,2012,57,5490,"Shrimps, prawns","High",5.28350773712378
"87-ECU-RRH",87,"Pacific, Southeast","ECU","Ecuador","RRH","Etrumeus teres","Etrumeus sadina","Red-eye round herring",1992,2015,24,3143,"Herrings, sardines, anchovies","Medium",1.2268697472167
"87-ECU-THP",87,"Pacific, Southeast","ECU","Ecuador","THP","Opisthonema libertate","Opisthonema libertate","Pacific thread herring",1981,2015,35,28706,"Herrings, sardines, anchovies","High",0.635922028255659
"87-ECU-VEP",87,"Pacific, Southeast","ECU","Ecuador","VEP","Cetengraulis mysticetus","Cetengraulis mysticetus","Pacific anchoveta",1981,2015,35,23418,"Herrings, sardines, anchovies","High",2.05777466561568
"87-PER-BAP",87,"Pacific, Southeast","PER","Peru","BAP","Paralabrax humeralis","Paralabrax humeralis","Peruvian rock seabass",1950,2015,66,3102,"Miscellaneous coastal fishes","Medium",0.350777399200817
"87-PER-BEP",87,"Pacific, Southeast","PER","Peru","BEP","Sarda chiliensis","Sarda chiliensis","Eastern Pacific bonito",1950,2015,66,30886.5,"Tunas, bonitos, billfishes","Medium",0.55784925431547
"87-PER-CHP",87,"Pacific, Southeast","PER","Peru","CHP","Sardinops sagax","Sardinops sagax","South American pilchard",1961,2015,55,62851,"Herrings, sardines, anchovies","Medium",0.383621439037133
"87-PER-CJM",87,"Pacific, Southeast","PER","Peru","CJM","Trachurus murphyi","Trachurus murphyi","Chilean jack mackerel",1951,2015,65,80663,"Miscellaneous pelagic fishes","Low",0.246612369764881
"87-PER-DOL",87,"Pacific, Southeast","PER","Peru","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1988,2015,28,28906,"Miscellaneous coastal fishes","High",1.46792564972034
"87-PER-EAN",87,"Pacific, Southeast","PER","Peru","EAN","Anchoa nasus","Anchoa nasus","Longnose anchovy",1993,2015,23,4080,"Herrings, sardines, anchovies","High",2.95311711790461
"87-PER-GIS",87,"Pacific, Southeast","PER","Peru","GIS","Dosidicus gigas","Dosidicus gigas","Jumbo flying squid",1970,2015,46,7953.5,"Miscellaneous coastal fishes","Medium",0.256823620688895
"87-PER-GRP",87,"Pacific, Southeast","PER","Peru","GRP","Isacia conceptionis","Isacia conceptionis","Cabinza grunt",1950,2015,66,1445.5,"Miscellaneous coastal fishes","Medium",0.612360448797669
"87-PER-GUF",87,"Pacific, Southeast","PER","Peru","GUF","Rhinobatos planiceps","Rhinobatos planiceps","Pacific guitarfish",1962,2015,53,500,"Sharks, rays, chimaeras","Low",0.314715574990337
"87-PER-HAW",87,"Pacific, Southeast","PER","Peru","HAW","Cheilodactylus variegatus","Cheilodactylus variegatus","Peruvian morwong",1966,2015,50,259,"Miscellaneous coastal fishes","Medium",0.345237936192278
