"stockid","areaid","fao_code","fao_area","iso3","country","spp_code","sci_name_orig","sci_name_fb","comm_name","year1","year2","nyr","tl_mt_median","lh_catg","resilience","m","long_dd","lat_dd","yr_full","yr_over","yr_collapse"
"71-PHL-RAS","71-PHL",71,"Pacific, Western Central","PHL","Philippines","RAS","Dussumieria acuta","Dussumieria acuta","Rainbow sardine",1960,2015,56,18078.5,"Herrings, sardines, anchovies","High",1.60896328930816,122.210312872084,11.7511768564434,1979,1995,NA
"71-PHL-RRU","71-PHL",71,"Pacific, Western Central","PHL","Philippines","RRU","Elagatis bipinnulata","Elagatis bipinnulata","Rainbow runner",1963,2015,53,4901,"Miscellaneous coastal fishes","Medium",0.980274382131269,122.210312872084,11.7511768564434,1987,NA,NA
"71-PHL-SCD","71-PHL",71,"Pacific, Western Central","PHL","Philippines","SCD","Portunus pelagicus","Portunus pelagicus","Blue swimming crab",1967,2015,49,23919,"Crabs, sea-spiders","High",2.12162697915006,122.210312872084,11.7511768564434,1994,NA,NA
"71-PHL-TAI","71-PHL",71,"Pacific, Western Central","PHL","Philippines","TAI","Megalops cyprinoides","Megalops cyprinoides","Indo-Pacific tarpon",1970,2015,46,485.5,"Miscellaneous coastal fishes","Medium",0.182162397864688,122.210312872084,11.7511768564434,1989,NA,NA
"71-PHL-TRF","71-PHL",71,"Pacific, Western Central","PHL","Philippines","TRF","Lactarius lactarius","Lactarius lactarius","False trevally",1970,2015,46,292.5,"Miscellaneous coastal fishes","High",1.0373229765855,122.210312872084,11.7511768564434,1981,1990,NA
"71-PNG-PBA","71-PNG",71,"Pacific, Western Central","PNG","Papua New Guinea","PBA","Penaeus merguiensis","Fenneropenaeus merguiensis","Banana prawn",1970,2015,46,544,"Shrimps, prawns","High",3.33402138018867,150.726275796549,-5.46860664382969,1976,NA,NA
"71-THA-BIS","71-THA",71,"Pacific, Western Central","THA","Thailand","BIS","Selar crumenophthalmus","Selar crumenophthalmus","Bigeye scad",1996,2015,20,24732,"Miscellaneous coastal fishes","High",2.1795718909059,101.01862960793,9.94413573749338,2000,NA,NA
"71-THA-DOB","71-THA",71,"Pacific, Western Central","THA","Thailand","DOB","Chirocentrus dorab","Chirocentrus dorab","Dorab wolf-herring",1971,2015,45,2968,"Herrings, sardines, anchovies","Medium",0.545188882988516,101.01862960793,9.94413573749338,1998,NA,NA
"71-THA-DPC","71-THA",71,"Pacific, Western Central","THA","Thailand","DPC","Muraenesox cinereus","Muraenesox cinereus","Daggertooth pike conger",1973,2015,43,1819,"Miscellaneous demersal fishes","Low",0.325239852284007,101.01862960793,9.94413573749338,1976,NA,NA
"71-THA-GIT","71-THA",71,"Pacific, Western Central","THA","Thailand","GIT","Penaeus monodon","Penaeus monodon","Giant tiger prawn",1970,2015,39,488,"Shrimps, prawns","High",1.72,101.01862960793,9.94413573749338,2003,NA,NA
"71-THA-HAI","71-THA",71,"Pacific, Western Central","THA","Thailand","HAI","Psettodes erumei","Psettodes erumei","Indian halibut",1973,2015,43,1817,"Flounders, halibuts, soles","Medium",0.77341245324585,101.01862960793,9.94413573749338,1982,NA,NA
"71-THA-HAS","71-THA",71,"Pacific, Western Central","THA","Thailand","HAS","Megalaspis cordyla","Megalaspis cordyla","Torpedo scad",1970,2015,46,6132.5,"Miscellaneous coastal fishes","Medium",1.17164822210283,101.01862960793,9.94413573749338,1987,2007,NA
"71-THA-KAW","71-THA",71,"Pacific, Western Central","THA","Thailand","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1970,2015,46,23415.5,"Tunas, bonitos, billfishes","Medium",0.997411542485228,101.01862960793,9.94413573749338,1994,NA,NA
"71-THA-LHT","71-THA",71,"Pacific, Western Central","THA","Thailand","LHT","Trichiurus lepturus","Trichiurus lepturus","Largehead hairtail",1970,2015,46,4687,"Miscellaneous coastal fishes","Medium",0.432772725506663,101.01862960793,9.94413573749338,1998,NA,NA
"71-THA-MSV","71-THA",71,"Pacific, Western Central","THA","Thailand","MSV","Perna viridis","Perna viridis","Green mussel",1950,2000,51,35978,"Clams, cockles, arkshells","High",2.0625340429034,101.01862960793,9.94413573749338,1950,NA,NA
"71-THA-MUD","71-THA",71,"Pacific, Western Central","THA","Thailand","MUD","Scylla serrata","Scylla serrata","Indo-Pacific swamp crab",1970,2015,46,2407,"Crabs, sea-spiders","High",NA,101.01862960793,9.94413573749338,1970,2007,NA
"71-THA-PBA","71-THA",71,"Pacific, Western Central","THA","Thailand","PBA","Penaeus merguiensis","Fenneropenaeus merguiensis","Banana prawn",1970,2015,46,8154.5,"Shrimps, prawns","High",3.33402138018867,101.01862960793,9.94413573749338,NA,NA,NA
"71-THA-POB","71-THA",71,"Pacific, Western Central","THA","Thailand","POB","Parastromateus niger","Parastromateus niger","Black pomfret",1970,2015,46,2563,"Miscellaneous coastal fishes","High",1.3999628630011,101.01862960793,9.94413573749338,2000,NA,NA
"71-THA-RAG","71-THA",71,"Pacific, Western Central","THA","Thailand","RAG","Rastrelliger kanagurta","Rastrelliger kanagurta","Indian mackerel",1970,2015,46,22039,"Tunas, bonitos, billfishes","High",2.38042639066206,101.01862960793,9.94413573749338,1991,NA,NA
"71-THA-RNJ","71-THA",71,"Pacific, Western Central","THA","Thailand","RNJ","Seriolina nigrofasciata","Seriolina nigrofasciata","Blackbanded trevally",1994,2015,22,2474,"Miscellaneous coastal fishes","Medium",1.02635110861724,101.01862960793,9.94413573749338,1996,NA,NA
"71-THA-RUS","71-THA",71,"Pacific, Western Central","THA","Thailand","RUS","Decapterus russelli","Decapterus russelli","Indian scad",1970,2015,46,31074.5,"Miscellaneous coastal fishes","Medium",1.55212669614509,101.01862960793,9.94413573749338,1975,NA,NA
"71-THA-SCD","71-THA",71,"Pacific, Western Central","THA","Thailand","SCD","Portunus pelagicus","Portunus pelagicus","Blue swimming crab",1963,2015,53,21407,"Crabs, sea-spiders","High",2.12162697915006,101.01862960793,9.94413573749338,1994,NA,NA
"71-THA-SIP","71-THA",71,"Pacific, Western Central","THA","Thailand","SIP","Pampus argenteus","Pampus argenteus","Silver pomfret",1970,2015,46,500,"Miscellaneous coastal fishes","Medium",0.796711063228015,101.01862960793,9.94413573749338,1974,NA,NA
"71-THA-THQ","71-THA",71,"Pacific, Western Central","THA","Thailand","THQ","Thenus orientalis","Thenus orientalis","Flathead lobster",1970,2015,46,1402.5,"Lobsters, spiny-rock lobsters","High",NA,101.01862960793,9.94413573749338,1986,NA,NA
"71-THA-TIP","71-THA",71,"Pacific, Western Central","THA","Thailand","TIP","Penaeus semisulcatus","Penaeus semisulcatus","Green tiger prawn",1970,2015,46,909.5,"Shrimps, prawns","High",3.4350196296803,101.01862960793,9.94413573749338,1970,NA,NA
"71-THA-UHL","71-THA",71,"Pacific, Western Central","THA","Thailand","UHL","Sepioteuthis lessoniana","Sepioteuthis lessoniana","Bigfin reef squid",1996,2015,20,4525.5,"Miscellaneous coastal fishes","High",1.14035983091374,101.01862960793,9.94413573749338,1998,NA,NA
"71-THA-WKP","71-THA",71,"Pacific, Western Central","THA","Thailand","WKP","Penaeus latisulcatus","Melicertus latisulcatus","Western king prawn",1970,2015,46,1451.5,"Shrimps, prawns","High",1.56476219076539,101.01862960793,9.94413573749338,1976,NA,NA
"71-TWN-KAW","71-TWN",71,"Pacific, Western Central","TWN","Taiwan Province of China","KAW","Euthynnus affinis","Euthynnus affinis","Kawakawa",1982,2015,34,2243,"Tunas, bonitos, billfishes","Medium",0.997411542485228,116.579805609607,18.8595704039919,1986,NA,NA
"71-TWN-SFA","71-TWN",71,"Pacific, Western Central","TWN","Taiwan Province of China","SFA","Istiophorus platypterus","Istiophorus platypterus","Indo-Pacific sailfish",1982,2015,34,283,"Miscellaneous pelagic fishes","Low",0.541904208290427,116.579805609607,18.8595704039919,1998,NA,NA
"77-CRI-CSP","77-CRI",77,"Pacific, Eastern Central","CRI","Costa Rica","CSP","Penaeus brevirostris","Farfantepenaeus brevirostris","Crystal shrimp",1959,2015,57,601,"Shrimps, prawns","High",NA,-86.7191534697296,7.53728442765593,1959,NA,NA
"77-CRI-FAL","77-CRI",77,"Pacific, Eastern Central","CRI","Costa Rica","FAL","Carcharhinus falciformis","Carcharhinus falciformis","Silky shark",1992,2015,24,1227.5,"Sharks, rays, chimaeras","Very low",0.186529840326775,-86.7191534697296,7.53728442765593,2003,NA,NA
"77-CRI-SFA","77-CRI",77,"Pacific, Eastern Central","CRI","Costa Rica","SFA","Istiophorus platypterus","Istiophorus platypterus","Indo-Pacific sailfish",1994,2015,22,980,"Miscellaneous pelagic fishes","Low",0.541904208290427,-86.7191534697296,7.53728442765593,2004,NA,NA
"77-GTM-YPS","77-GTM",77,"Pacific, Eastern Central","GTM","Guatemala","YPS","Penaeus californiensis","Farfantepenaeus californiensis","Yellowleg shrimp",1950,2006,57,287,"Shrimps, prawns","High",NA,-92.1612552695455,12.4842756643618,1950,NA,NA
"77-MEX-BEP","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","BEP","Sarda chiliensis","Sarda chiliensis","Eastern Pacific bonito",1961,2015,55,900,"Tunas, bonitos, billfishes","Medium",0.55784925431547,-110.095503397459,21.0314255776493,1966,NA,NA
"77-MEX-CPI","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","CPI","Sardinops caeruleus","Sardinops sagax","California pilchard",1950,2015,66,222639.5,"Herrings, sardines, anchovies","Medium",0.383621439037133,-110.095503397459,21.0314255776493,1955,NA,NA
"77-MEX-GIS","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","GIS","Dosidicus gigas","Dosidicus gigas","Jumbo flying squid",1965,2015,51,5630,"Miscellaneous coastal fishes","Medium",0.256823620688895,-110.095503397459,21.0314255776493,1971,NA,NA
"77-MEX-HUS","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","HUS","Lutjanus argentiventris","Lutjanus argentiventris","Yellow snapper",1958,2015,58,2698.5,"Miscellaneous coastal fishes","Low",0.251610556619791,-110.095503397459,21.0314255776493,1963,2009,NA
"77-MEX-MAS","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","MAS","Scomber japonicus","Scomber japonicus","Pacific chub mackerel",1954,2015,62,8216,"Tunas, bonitos, billfishes","Medium",0.481009738790409,-110.095503397459,21.0314255776493,1964,NA,NA
"77-MEX-NPA","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","NPA","Engraulis mordax","Engraulis mordax","Californian anchovy",1960,2015,56,9746.5,"Herrings, sardines, anchovies","Medium",0.884593674250068,-110.095503397459,21.0314255776493,1964,NA,NA
"77-MEX-SCH","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","SCH","Argopecten ventricosus","Argopecten ventricosus","Pacific calico scallop",1984,2015,32,6293.5,"Scallops, pectens","High",NA,-110.095503397459,21.0314255776493,1984,1990,NA
"77-MEX-SIE","77-MEX",77,"Pacific, Eastern Central","MEX","Mexico","SIE","Scomberomorus sierra","Scomberomorus sierra","Pacific sierra",1964,2015,52,4549.5,"Tunas, bonitos, billfishes","Medium",0.491071125894721,-110.095503397459,21.0314255776493,NA,NA,NA
"77-NIC-DOL","77-NIC",77,"Pacific, Eastern Central","NIC","Nicaragua","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1994,2015,22,397.5,"Miscellaneous coastal fishes","High",1.46792564972034,-87.7713260677133,11.366798275509,1997,NA,NA
"77-PAN-CSP","77-PAN",77,"Pacific, Eastern Central","PAN","Panama","CSP","Penaeus brevirostris","Farfantepenaeus brevirostris","Crystal shrimp",1954,2015,61,1802,"Shrimps, prawns","High",NA,-81.0409254583291,6.68117156471196,1954,NA,NA
"77-PAN-SIE","77-PAN",77,"Pacific, Eastern Central","PAN","Panama","SIE","Scomberomorus sierra","Scomberomorus sierra","Pacific sierra",1981,2015,35,567,"Tunas, bonitos, billfishes","Medium",0.491071125894721,-81.0409254583291,6.68117156471196,NA,NA,NA
"77-PAN-THP","77-PAN",77,"Pacific, Eastern Central","PAN","Panama","THP","Opisthonema libertate","Opisthonema libertate","Pacific thread herring",1966,2015,50,25943,"Herrings, sardines, anchovies","High",0.635922028255659,-81.0409254583291,6.68117156471196,NA,NA,NA
"77-PAN-VEP","77-PAN",77,"Pacific, Eastern Central","PAN","Panama","VEP","Cetengraulis mysticetus","Cetengraulis mysticetus","Pacific anchoveta",1956,2015,60,57073,"Herrings, sardines, anchovies","High",2.05777466561568,-81.0409254583291,6.68117156471196,1957,NA,NA
"77-PYF-DOL","77-PYF",77,"Pacific, Eastern Central","PYF","French Polynesia","DOL","Coryphaena hippurus","Coryphaena hippurus","Common dolphinfish",1983,2015,33,429,"Miscellaneous coastal fishes","High",1.46792564972034,-140.765411073973,-17.8106308561805,NA,NA,NA
"77-SLV-CSP","77-SLV",77,"Pacific, Eastern Central","SLV","El Salvador","CSP","Penaeus brevirostris","Farfantepenaeus brevirostris","Crystal shrimp",1950,2014,65,400,"Shrimps, prawns","High",NA,-89.7468354882496,11.8455954707678,1950,NA,NA
"77-SLV-LQL","77-SLV",77,"Pacific, Eastern Central","SLV","El Salvador","LQL","Pleuroncodes planipes","Pleuroncodes planipes","Pelagic red crab",1979,2015,37,1263,"Crabs, sea-spiders","High",NA,-89.7468354882496,11.8455954707678,1980,NA,NA
"77-SLV-PNV","77-SLV",77,"Pacific, Eastern Central","SLV","El Salvador","PNV","Penaeus vannamei","Litopenaeus vannamei","Whiteleg shrimp",1993,2015,23,717,"Shrimps, prawns","High",NA,-89.7468354882496,11.8455954707678,1993,NA,NA
"77-USA-BEP","77-USA",77,"Pacific, Eastern Central","USA","United States of America","BEP","Sarda chiliensis","Sarda chiliensis","Eastern Pacific bonito",1950,2015,66,1077,"Tunas, bonitos, billfishes","Medium",0.55784925431547,-163.275432511358,22.9747005448927,1955,NA,NA
"77-USA-CHI","77-USA",77,"Pacific, Eastern Central","USA","United States of America","CHI","Oncorhynchus tshawytscha","Oncorhynchus tshawytscha","Chinook(=Spring=King) salmon",1950,2015,66,1987.5,"Miscellaneous diadromous fishes","Medium",0.768511330749414,-163.275432511358,22.9747005448927,1950,1966,NA
"77-USA-CLI","77-USA",77,"Pacific, Eastern Central","USA","United States of America","CLI","Ophiodon elongatus","Ophiodon elongatus","Lingcod",1950,2015,66,494,"Miscellaneous demersal fishes","Low",0.409605695172793,-163.275432511358,22.9747005448927,1960,NA,NA
"77-USA-CPI","77-USA",77,"Pacific, Eastern Central","USA","United States of America","CPI","Sardinops caeruleus","Sardinops sagax","California pilchard",1950,2015,66,6229.5,"Herrings, sardines, anchovies","Medium",0.383621439037133,-163.275432511358,22.9747005448927,1950,1958,NA
"77-USA-DUN","77-USA",77,"Pacific, Eastern Central","USA","United States of America","DUN","Cancer magister","Metacarcinus magister","Dungeness crab",1950,2015,66,1607.5,"Crabs, sea-spiders","High",NA,-163.275432511358,22.9747005448927,1950,1970,NA
"77-USA-HEP","77-USA",77,"Pacific, Eastern Central","USA","United States of America","HEP","Clupea pallasii","Clupea pallasii pallasii","Pacific herring",1950,2015,66,1915,"Herrings, sardines, anchovies","Medium",0.45141288610526,-163.275432511358,22.9747005448927,1956,NA,NA
"77-USA-MAS","77-USA",77,"Pacific, Eastern Central","USA","United States of America","MAS","Scomber japonicus","Scomber japonicus","Pacific chub mackerel",1950,2015,66,9798,"Tunas, bonitos, billfishes","Medium",0.481009738790409,-163.275432511358,22.9747005448927,1972,NA,NA
"77-USA-NPA","77-USA",77,"Pacific, Eastern Central","USA","United States of America","NPA","Engraulis mordax","Engraulis mordax","Californian anchovy",1950,2015,66,7469.5,"Herrings, sardines, anchovies","Medium",0.884593674250068,-163.275432511358,22.9747005448927,1955,NA,NA
"77-USA-OYG","77-USA",77,"Pacific, Eastern Central","USA","United States of America","OYG","Crassostrea gigas","Crassostrea gigas","Pacific cupped oyster",1950,2015,66,1931.5,"Scallops, pectens","High",1.45785235446547,-163.275432511358,22.9747005448927,1950,1957,NA
"77-USA-PJM","77-USA",77,"Pacific, Eastern Central","USA","United States of America","PJM","Trachurus symmetricus","Trachurus symmetricus","Pacific jack mackerel",1950,2015,66,11142,"Miscellaneous pelagic fishes","Low",0.277688247731125,-163.275432511358,22.9747005448927,1959,1969,2007
"77-USA-ROC","77-USA",77,"Pacific, Eastern Central","USA","United States of America","ROC","Cancer productus","Cancer productus","Pacific rock crab",1951,2015,51,283,"Crabs, sea-spiders","High",NA,-163.275432511358,22.9747005448927,1952,NA,NA
"77-USA-SAB","77-USA",77,"Pacific, Eastern Central","USA","United States of America","SAB","Anoplopoma fimbria","Anoplopoma fimbria","Sablefish",1950,2015,66,1370,"Miscellaneous demersal fishes","Very low",0.285281648960246,-163.275432511358,22.9747005448927,1973,NA,NA
"77-USA-WEW","77-USA",77,"Pacific, Eastern Central","USA","United States of America","WEW","Atractoscion nobilis","Atractoscion nobilis","White weakfish",1950,2015,66,259.5,"Miscellaneous demersal fishes","Low",0.329190292096014,-163.275432511358,22.9747005448927,1953,NA,NA
"81-AUS-ABR","81-AUS",81,"Pacific, Southwest","AUS","Australia","ABR","Haliotis rubra","Haliotis rubra","Blacklip abalone",1966,2015,50,327,"Abalones, winkles, conchs","Medium",0.695229263878136,155.971616100931,-33.2970344991843,1971,1994,NA
"81-AUS-AFQ","81-AUS",81,"Pacific, Southwest","AUS","Australia","AFQ","Paphies australis","Paphies australis","Pipi wedge clam",1989,2015,27,254,"Clams, cockles, arkshells","High",NA,155.971616100931,-33.2970344991843,1989,NA,NA
"81-AUS-ASA","81-AUS",81,"Pacific, Southwest","AUS","Australia","ASA","Arripis trutta","Arripis trutta","Australian salmon",1950,2015,66,636,"Miscellaneous coastal fishes","Medium",0.60432175718227,155.971616100931,-33.2970344991843,1999,NA,NA
"81-AUS-CXF","81-AUS",81,"Pacific, Southwest","AUS","Australia","CXF","Centroberyx affinis","Centroberyx affinis","Redfish",1996,2015,20,497.5,"Miscellaneous coastal fishes","Medium",0.541335727239708,155.971616100931,-33.2970344991843,1996,2006,NA
"81-AUS-GEM","81-AUS",81,"Pacific, Southwest","AUS","Australia","GEM","Rexea solandri","Rexea solandri","Silver gemfish",1974,2015,42,694,"Miscellaneous coastal fishes","Low",0.305093482545311,155.971616100931,-33.2970344991843,1983,NA,NA
"81-AUS-GIY","81-AUS",81,"Pacific, Southwest","AUS","Australia","GIY","Girella tricuspidata","Girella tricuspidata","Parore",1996,2015,20,399,"Miscellaneous coastal fishes","Low",0.422113645926247,155.971616100931,-33.2970344991843,1998,NA,NA
"81-AUS-GSU","81-AUS",81,"Pacific, Southwest","AUS","Australia","GSU","Pagrus auratus","Pagrus auratus","Silver seabream",1952,2015,64,595,"Miscellaneous coastal fishes","Low",0.204237563103395,155.971616100931,-33.2970344991843,1987,NA,NA
"81-AUS-TRZ","81-AUS",81,"Pacific, Southwest","AUS","Australia","TRZ","Pseudocaranx dentex","Pseudocaranx dentex","White trevally",1996,2015,20,385,"Miscellaneous coastal fishes","Medium",0.505065240264925,155.971616100931,-33.2970344991843,1997,NA,NA
"81-AUS-YTC","81-AUS",81,"Pacific, Southwest","AUS","Australia","YTC","Seriola lalandi","Seriola lalandi","Yellowtail amberjack",1950,2015,66,250,"Miscellaneous coastal fishes","Low",0.629520311399497,155.971616100931,-33.2970344991843,1969,NA,NA
"81-AUS-ZNE","81-AUS",81,"Pacific, Southwest","AUS","Australia","ZNE","Zenopsis nebulosus","Zenopsis nebulosa","Mirror dory",1982,2015,34,336,"Miscellaneous coastal fishes","Medium",0.300985984923373,155.971616100931,-33.2970344991843,1997,NA,NA
