"","stockid","stocklong","year","bbmsy"
"6502","DSOLEGA","Dover sole Gulf of Alaska",1997,2.35215311
"6503","DSOLEGA","Dover sole Gulf of Alaska",1998,2.306270461
"6504","DSOLEGA","Dover sole Gulf of Alaska",1999,2.283404684
"6505","DSOLEGA","Dover sole Gulf of Alaska",2000,2.253336691
"6506","DSOLEGA","Dover sole Gulf of Alaska",2001,2.245076807
"6507","DSOLEGA","Dover sole Gulf of Alaska",2002,2.240543944
"6508","DSOLEGA","Dover sole Gulf of Alaska",2003,2.237068748
"6509","DSOLEGA","Dover sole Gulf of Alaska",2004,2.228355578
"6510","DSOLEGA","Dover sole Gulf of Alaska",2005,2.225887686
"6511","DSOLEGA","Dover sole Gulf of Alaska",2006,2.234097205
"6512","DSOLEGA","Dover sole Gulf of Alaska",2007,2.247494334
"6513","DSOLEGA","Dover sole Gulf of Alaska",2008,2.269654999
"6514","DSOLEGA","Dover sole Gulf of Alaska",2009,2.291362377
"6515","DSOLEGA","Dover sole Gulf of Alaska",2010,2.320423067
"6516","DSOLEGA","Dover sole Gulf of Alaska",2011,2.350541425
"6517","DSOLEGA","Dover sole Gulf of Alaska",2012,2.382271468
"6518","DSOLEGA","Dover sole Gulf of Alaska",2013,2.414454797
"6519","DSOLEGA","Dover sole Gulf of Alaska",2014,2.443515487
"6520","DSOLEGA","Dover sole Gulf of Alaska",2015,2.463762277
"6521","DSOLEPCOAST","Dover sole Pacific Coast",1910,4.108463435
"6522","DSOLEPCOAST","Dover sole Pacific Coast",1911,4.108463435
"6523","DSOLEPCOAST","Dover sole Pacific Coast",1912,4.108463435
"6524","DSOLEPCOAST","Dover sole Pacific Coast",1913,4.108463435
"6525","DSOLEPCOAST","Dover sole Pacific Coast",1914,4.108463435
"6526","DSOLEPCOAST","Dover sole Pacific Coast",1915,4.108463435
"6527","DSOLEPCOAST","Dover sole Pacific Coast",1916,4.108463435
"6528","DSOLEPCOAST","Dover sole Pacific Coast",1917,4.108463435
"6529","DSOLEPCOAST","Dover sole Pacific Coast",1918,4.108463435
"6530","DSOLEPCOAST","Dover sole Pacific Coast",1919,4.099722023
"6531","DSOLEPCOAST","Dover sole Pacific Coast",1920,4.099722023
"6532","DSOLEPCOAST","Dover sole Pacific Coast",1921,4.099722023
"6533","DSOLEPCOAST","Dover sole Pacific Coast",1922,4.099722023
"6534","DSOLEPCOAST","Dover sole Pacific Coast",1923,4.099722023
"6535","DSOLEPCOAST","Dover sole Pacific Coast",1924,4.090980612
"6536","DSOLEPCOAST","Dover sole Pacific Coast",1925,4.090980612
"6537","DSOLEPCOAST","Dover sole Pacific Coast",1926,4.0822392
"6538","DSOLEPCOAST","Dover sole Pacific Coast",1927,4.0822392
"6539","DSOLEPCOAST","Dover sole Pacific Coast",1928,4.073497788
"6540","DSOLEPCOAST","Dover sole Pacific Coast",1929,4.073497788
"6541","DSOLEPCOAST","Dover sole Pacific Coast",1930,4.064756377
"6542","DSOLEPCOAST","Dover sole Pacific Coast",1931,4.056014965
"6543","DSOLEPCOAST","Dover sole Pacific Coast",1932,4.056014965
"6544","DSOLEPCOAST","Dover sole Pacific Coast",1933,4.047273554
"6545","DSOLEPCOAST","Dover sole Pacific Coast",1934,4.047273554
"6546","DSOLEPCOAST","Dover sole Pacific Coast",1935,4.038532142
"6547","DSOLEPCOAST","Dover sole Pacific Coast",1936,4.038532142
"6548","DSOLEPCOAST","Dover sole Pacific Coast",1937,4.029790731
"6549","DSOLEPCOAST","Dover sole Pacific Coast",1938,4.029790731
"6550","DSOLEPCOAST","Dover sole Pacific Coast",1939,4.021049319
"6551","DSOLEPCOAST","Dover sole Pacific Coast",1940,4.012307907
"6552","DSOLEPCOAST","Dover sole Pacific Coast",1941,4.003566496
"6553","DSOLEPCOAST","Dover sole Pacific Coast",1942,3.994825084
"6554","DSOLEPCOAST","Dover sole Pacific Coast",1943,3.986083673
"6555","DSOLEPCOAST","Dover sole Pacific Coast",1944,3.959859438
"6556","DSOLEPCOAST","Dover sole Pacific Coast",1945,3.951118027
"6557","DSOLEPCOAST","Dover sole Pacific Coast",1946,3.933635203
"6558","DSOLEPCOAST","Dover sole Pacific Coast",1947,3.91615238
"6559","DSOLEPCOAST","Dover sole Pacific Coast",1948,3.898669557
"6560","DSOLEPCOAST","Dover sole Pacific Coast",1949,3.872445322
"6561","DSOLEPCOAST","Dover sole Pacific Coast",1950,3.846221088
"6562","DSOLEPCOAST","Dover sole Pacific Coast",1951,3.80251403
"6563","DSOLEPCOAST","Dover sole Pacific Coast",1952,3.750065561
"6564","DSOLEPCOAST","Dover sole Pacific Coast",1953,3.697617091
"6565","DSOLEPCOAST","Dover sole Pacific Coast",1954,3.662651445
"6566","DSOLEPCOAST","Dover sole Pacific Coast",1955,3.618944387
"6567","DSOLEPCOAST","Dover sole Pacific Coast",1956,3.583978741
"6568","DSOLEPCOAST","Dover sole Pacific Coast",1957,3.540271683
"6569","DSOLEPCOAST","Dover sole Pacific Coast",1958,3.505306037
"6570","DSOLEPCOAST","Dover sole Pacific Coast",1959,3.470340391
"6571","DSOLEPCOAST","Dover sole Pacific Coast",1960,3.435374744
"6572","DSOLEPCOAST","Dover sole Pacific Coast",1961,3.400409098
"6573","DSOLEPCOAST","Dover sole Pacific Coast",1962,3.382926275
"6574","DSOLEPCOAST","Dover sole Pacific Coast",1963,3.374184863
"6575","DSOLEPCOAST","Dover sole Pacific Coast",1964,3.374184863
"6576","DSOLEPCOAST","Dover sole Pacific Coast",1965,3.391667686
"6577","DSOLEPCOAST","Dover sole Pacific Coast",1966,3.426633333
"6578","DSOLEPCOAST","Dover sole Pacific Coast",1967,3.470340391
"6579","DSOLEPCOAST","Dover sole Pacific Coast",1968,3.531530272
"6580","DSOLEPCOAST","Dover sole Pacific Coast",1969,3.583978741
"6581","DSOLEPCOAST","Dover sole Pacific Coast",1970,3.618944387
"6582","DSOLEPCOAST","Dover sole Pacific Coast",1971,3.662651445
"6583","DSOLEPCOAST","Dover sole Pacific Coast",1972,3.723841326
"6584","DSOLEPCOAST","Dover sole Pacific Coast",1973,3.776289795
"6585","DSOLEPCOAST","Dover sole Pacific Coast",1974,3.828738265
"6586","DSOLEPCOAST","Dover sole Pacific Coast",1975,3.881186734
"6587","DSOLEPCOAST","Dover sole Pacific Coast",1976,3.907410969
"6588","DSOLEPCOAST","Dover sole Pacific Coast",1977,3.91615238
"6589","DSOLEPCOAST","Dover sole Pacific Coast",1978,3.898669557
"6590","DSOLEPCOAST","Dover sole Pacific Coast",1979,3.846221088
"6591","DSOLEPCOAST","Dover sole Pacific Coast",1980,3.758806972
"6592","DSOLEPCOAST","Dover sole Pacific Coast",1981,3.671392857
"6593","DSOLEPCOAST","Dover sole Pacific Coast",1982,3.566495918
"6594","DSOLEPCOAST","Dover sole Pacific Coast",1983,3.444116156
"6595","DSOLEPCOAST","Dover sole Pacific Coast",1984,3.330477806
"6596","DSOLEPCOAST","Dover sole Pacific Coast",1985,3.234322278
"6597","DSOLEPCOAST","Dover sole Pacific Coast",1986,3.138166751
"6598","DSOLEPCOAST","Dover sole Pacific Coast",1987,3.059494047
"6599","DSOLEPCOAST","Dover sole Pacific Coast",1988,2.980821343
"6600","DSOLEPCOAST","Dover sole Pacific Coast",1989,2.910890051
"6601","DSOLEPCOAST","Dover sole Pacific Coast",1990,2.832217346
"6602","DSOLEPCOAST","Dover sole Pacific Coast",1991,2.779768877
"6603","DSOLEPCOAST","Dover sole Pacific Coast",1992,2.709837585
"6604","DSOLEPCOAST","Dover sole Pacific Coast",1993,2.648647704
"6605","DSOLEPCOAST","Dover sole Pacific Coast",1994,2.613682057
"6606","DSOLEPCOAST","Dover sole Pacific Coast",1995,2.622423469
"6607","DSOLEPCOAST","Dover sole Pacific Coast",1996,2.657389115
"6608","DSOLEPCOAST","Dover sole Pacific Coast",1997,2.701096173
"6609","DSOLEPCOAST","Dover sole Pacific Coast",1998,2.771027466
"6610","DSOLEPCOAST","Dover sole Pacific Coast",1999,2.875924404
"6611","DSOLEPCOAST","Dover sole Pacific Coast",2000,2.980821343
"6612","DSOLEPCOAST","Dover sole Pacific Coast",2001,3.07697687
"6613","DSOLEPCOAST","Dover sole Pacific Coast",2002,3.164390986
"6614","DSOLEPCOAST","Dover sole Pacific Coast",2003,3.216839455
"6615","DSOLEPCOAST","Dover sole Pacific Coast",2004,3.269287925
"6616","DSOLEPCOAST","Dover sole Pacific Coast",2005,3.312994982
"6617","DSOLEPCOAST","Dover sole Pacific Coast",2006,3.365443452
"6618","DSOLEPCOAST","Dover sole Pacific Coast",2007,3.417891921
"6619","DSOLEPCOAST","Dover sole Pacific Coast",2008,3.461598979
"6620","DSOLEPCOAST","Dover sole Pacific Coast",2009,3.487823214
"6621","DSOLEPCOAST","Dover sole Pacific Coast",2010,3.479081802
"6622","DSOLEPCOAST","Dover sole Pacific Coast",2011,3.444116156
"6623","DUSROCKGA","Dusky rockfish Gulf of Alaska",1977,0.651009047
"6624","DUSROCKGA","Dusky rockfish Gulf of Alaska",1978,0.62183948
"6625","DUSROCKGA","Dusky rockfish Gulf of Alaska",1979,0.604616098
"6626","DUSROCKGA","Dusky rockfish Gulf of Alaska",1980,0.59052424
"6627","DUSROCKGA","Dusky rockfish Gulf of Alaska",1981,0.573300858
"6628","DUSROCKGA","Dusky rockfish Gulf of Alaska",1982,0.559382974
"6629","DUSROCKGA","Dusky rockfish Gulf of Alaska",1983,0.555439573
"6630","DUSROCKGA","Dusky rockfish Gulf of Alaska",1984,0.561586639
"6631","DUSROCKGA","Dusky rockfish Gulf of Alaska",1985,0.589886337
"6632","DUSROCKGA","Dusky rockfish Gulf of Alaska",1986,0.648863373
"6633","DUSROCKGA","Dusky rockfish Gulf of Alaska",1987,0.719554628
"6634","DUSROCKGA","Dusky rockfish Gulf of Alaska",1988,0.793899327
"6635","DUSROCKGA","Dusky rockfish Gulf of Alaska",1989,0.835305034
"6636","DUSROCKGA","Dusky rockfish Gulf of Alaska",1990,0.860125261
"6637","DUSROCKGA","Dusky rockfish Gulf of Alaska",1991,0.893876131
"6638","DUSROCKGA","Dusky rockfish Gulf of Alaska",1992,0.9236836
"6639","DUSROCKGA","Dusky rockfish Gulf of Alaska",1993,0.913651125
"6640","DUSROCKGA","Dusky rockfish Gulf of Alaska",1994,0.930990489
"6641","DUSROCKGA","Dusky rockfish Gulf of Alaska",1995,0.981094874
"6642","DUSROCKGA","Dusky rockfish Gulf of Alaska",1996,1.060890745
"6643","DUSROCKGA","Dusky rockfish Gulf of Alaska",1997,1.168580376
"6644","DUSROCKGA","Dusky rockfish Gulf of Alaska",1998,1.270354906
"6645","DUSROCKGA","Dusky rockfish Gulf of Alaska",1999,1.342727905
"6646","DUSROCKGA","Dusky rockfish Gulf of Alaska",2000,1.364068662
"6647","DUSROCKGA","Dusky rockfish Gulf of Alaska",2001,1.399907214
"6648","DUSROCKGA","Dusky rockfish Gulf of Alaska",2002,1.45842032
"6649","DUSROCKGA","Dusky rockfish Gulf of Alaska",2003,1.516875435
"6650","DUSROCKGA","Dusky rockfish Gulf of Alaska",2004,1.589248434
"6651","DUSROCKGA","Dusky rockfish Gulf of Alaska",2005,1.677916957
"6652","DUSROCKGA","Dusky rockfish Gulf of Alaska",2006,1.77545813
"6653","DUSROCKGA","Dusky rockfish Gulf of Alaska",2007,1.861459058
"6654","DUSROCKGA","Dusky rockfish Gulf of Alaska",2008,1.912317328
"6655","DUSROCKGA","Dusky rockfish Gulf of Alaska",2009,1.939109255
"6656","DUSROCKGA","Dusky rockfish Gulf of Alaska",2010,1.954940849
"6657","DUSROCKGA","Dusky rockfish Gulf of Alaska",2011,1.938935282
"6658","DUSROCKGA","Dusky rockfish Gulf of Alaska",2012,1.907736024
"6659","DUSROCKGA","Dusky rockfish Gulf of Alaska",2013,1.810136859
"6660","DUSROCKGA","Dusky rockfish Gulf of Alaska",2014,1.713117606
"6661","DUSROCKGA","Dusky rockfish Gulf of Alaska",2015,1.605080028
"6662","EBASSIVbc-VII","European seabass IVbc and VII",1985,1.06569873
"6663","EBASSIVbc-VII","European seabass IVbc and VII",1986,0.96599858
"6664","EBASSIVbc-VII","European seabass IVbc and VII",1987,0.880225677
"6665","EBASSIVbc-VII","European seabass IVbc and VII",1988,0.8011994
"6666","EBASSIVbc-VII","European seabass IVbc and VII",1989,0.793300718
"6667","EBASSIVbc-VII","European seabass IVbc and VII",1990,0.748152766
"6668","EBASSIVbc-VII","European seabass IVbc and VII",1991,0.670453721
"6669","EBASSIVbc-VII","European seabass IVbc and VII",1992,0.592331729
"6670","EBASSIVbc-VII","European seabass IVbc and VII",1993,0.610568137
"6671","EBASSIVbc-VII","European seabass IVbc and VII",1994,0.766210053
"6672","EBASSIVbc-VII","European seabass IVbc and VII",1995,1.011978221
"6673","EBASSIVbc-VII","European seabass IVbc and VII",1996,1.161903259
"6674","EBASSIVbc-VII","European seabass IVbc and VII",1997,1.129053894
"6675","EBASSIVbc-VII","European seabass IVbc and VII",1998,1.072547937
"6676","EBASSIVbc-VII","European seabass IVbc and VII",1999,1.043091612
"6677","EBASSIVbc-VII","European seabass IVbc and VII",2000,1.050469502
"6678","EBASSIVbc-VII","European seabass IVbc and VII",2001,1.111844078
"6679","EBASSIVbc-VII","European seabass IVbc and VII",2002,1.165288408
"6680","EBASSIVbc-VII","European seabass IVbc and VII",2003,1.247305295
"6681","EBASSIVbc-VII","European seabass IVbc and VII",2004,1.298642784
"6682","EBASSIVbc-VII","European seabass IVbc and VII",2005,1.343352008
"6683","EBASSIVbc-VII","European seabass IVbc and VII",2006,1.322401957
"6684","EBASSIVbc-VII","European seabass IVbc and VII",2007,1.311331177
"6685","EBASSIVbc-VII","European seabass IVbc and VII",2008,1.364641364
"6686","EBASSIVbc-VII","European seabass IVbc and VII",2009,1.421960073
"6687","EBASSIVbc-VII","European seabass IVbc and VII",2010,1.43728399
"6688","EBASSIVbc-VII","European seabass IVbc and VII",2011,1.341481891
"6689","EBASSIVbc-VII","European seabass IVbc and VII",2012,1.241884321
"6690","EBASSIVbc-VII","European seabass IVbc and VII",2013,1.087453642
"6691","EBASSIVbc-VII","European seabass IVbc and VII",2014,0.872500592
"6692","EBASSIVbc-VII","European seabass IVbc and VII",2015,0.716801862
"6693","EBASSIVbc-VII","European seabass IVbc and VII",2016,0.577590152
"6694","ESOLEPCOAST","English sole Pacific Coast",1876,5.516395955
"6695","ESOLEPCOAST","English sole Pacific Coast",1877,5.516395955
"6696","ESOLEPCOAST","English sole Pacific Coast",1878,5.516395955
"6697","ESOLEPCOAST","English sole Pacific Coast",1879,5.516395955
"6698","ESOLEPCOAST","English sole Pacific Coast",1880,5.516395955
"6699","ESOLEPCOAST","English sole Pacific Coast",1881,5.516395955
"6700","ESOLEPCOAST","English sole Pacific Coast",1882,5.516395955
"6701","ESOLEPCOAST","English sole Pacific Coast",1883,5.516395955
"6702","ESOLEPCOAST","English sole Pacific Coast",1884,5.516395955
"6703","ESOLEPCOAST","English sole Pacific Coast",1885,5.516395955
"6704","ESOLEPCOAST","English sole Pacific Coast",1886,5.516395955
"6705","ESOLEPCOAST","English sole Pacific Coast",1887,5.516395955
"6706","ESOLEPCOAST","English sole Pacific Coast",1888,5.516395955
"6707","ESOLEPCOAST","English sole Pacific Coast",1889,5.516395955
"6708","ESOLEPCOAST","English sole Pacific Coast",1890,5.516395955
"6709","ESOLEPCOAST","English sole Pacific Coast",1891,5.516395955
"6710","ESOLEPCOAST","English sole Pacific Coast",1892,5.516395955
"6711","ESOLEPCOAST","English sole Pacific Coast",1893,5.516395955
"6712","ESOLEPCOAST","English sole Pacific Coast",1894,5.501072633
"6713","ESOLEPCOAST","English sole Pacific Coast",1895,5.501072633
"6714","ESOLEPCOAST","English sole Pacific Coast",1896,5.501072633
"6715","ESOLEPCOAST","English sole Pacific Coast",1897,5.501072633
"6716","ESOLEPCOAST","English sole Pacific Coast",1898,5.501072633
"6717","ESOLEPCOAST","English sole Pacific Coast",1899,5.501072633
"6718","ESOLEPCOAST","English sole Pacific Coast",1900,5.48574931
"6719","ESOLEPCOAST","English sole Pacific Coast",1901,5.48574931
"6720","ESOLEPCOAST","English sole Pacific Coast",1902,5.470425988
"6721","ESOLEPCOAST","English sole Pacific Coast",1903,5.470425988
"6722","ESOLEPCOAST","English sole Pacific Coast",1904,5.455102666
"6723","ESOLEPCOAST","English sole Pacific Coast",1905,5.439779344
"6724","ESOLEPCOAST","English sole Pacific Coast",1906,5.424456022
"6725","ESOLEPCOAST","English sole Pacific Coast",1907,5.4091327
"6726","ESOLEPCOAST","English sole Pacific Coast",1908,5.393809378
"6727","ESOLEPCOAST","English sole Pacific Coast",1909,5.363162734
"6728","ESOLEPCOAST","English sole Pacific Coast",1910,5.332516089
"6729","ESOLEPCOAST","English sole Pacific Coast",1911,5.301869445
"6730","ESOLEPCOAST","English sole Pacific Coast",1912,5.255899479
"6731","ESOLEPCOAST","English sole Pacific Coast",1913,5.194606191
"6732","ESOLEPCOAST","English sole Pacific Coast",1914,5.133312902
"6733","ESOLEPCOAST","English sole Pacific Coast",1915,5.056696292
"6734","ESOLEPCOAST","English sole Pacific Coast",1916,4.949433037
"6735","ESOLEPCOAST","English sole Pacific Coast",1917,4.704259884
"6736","ESOLEPCOAST","English sole Pacific Coast",1918,4.38247012
"6737","ESOLEPCOAST","English sole Pacific Coast",1919,4.16794361
"6738","ESOLEPCOAST","English sole Pacific Coast",1920,4.076003678
"6739","ESOLEPCOAST","English sole Pacific Coast",1921,4.091327
"6740","ESOLEPCOAST","English sole Pacific Coast",1922,4.045357033
"6741","ESOLEPCOAST","English sole Pacific Coast",1923,3.87680049
"6742","ESOLEPCOAST","English sole Pacific Coast",1924,3.738890591
"6743","ESOLEPCOAST","English sole Pacific Coast",1925,3.50904076
"6744","ESOLEPCOAST","English sole Pacific Coast",1926,3.309837573
"6745","ESOLEPCOAST","English sole Pacific Coast",1927,3.156604352
"6746","ESOLEPCOAST","English sole Pacific Coast",1928,2.942077842
"6747","ESOLEPCOAST","English sole Pacific Coast",1929,2.804167944
"6748","ESOLEPCOAST","English sole Pacific Coast",1930,2.604964756
"6749","ESOLEPCOAST","English sole Pacific Coast",1931,2.543671468
"6750","ESOLEPCOAST","English sole Pacific Coast",1932,2.681581367
"6751","ESOLEPCOAST","English sole Pacific Coast",1933,2.620288078
"6752","ESOLEPCOAST","English sole Pacific Coast",1934,2.574318112
"6753","ESOLEPCOAST","English sole Pacific Coast",1935,2.574318112
"6754","ESOLEPCOAST","English sole Pacific Coast",1936,2.528348146
"6755","ESOLEPCOAST","English sole Pacific Coast",1937,2.451731535
"6756","ESOLEPCOAST","English sole Pacific Coast",1938,2.390438247
"6757","ESOLEPCOAST","English sole Pacific Coast",1939,2.390438247
"6758","ESOLEPCOAST","English sole Pacific Coast",1940,2.329144959
"6759","ESOLEPCOAST","English sole Pacific Coast",1941,2.252528348
"6760","ESOLEPCOAST","English sole Pacific Coast",1942,2.283174992
"6761","ESOLEPCOAST","English sole Pacific Coast",1943,2.344468281
"6762","ESOLEPCOAST","English sole Pacific Coast",1944,2.313821637
"6763","ESOLEPCOAST","English sole Pacific Coast",1945,2.543671468
"6764","ESOLEPCOAST","English sole Pacific Coast",1946,2.804167944
"6765","ESOLEPCOAST","English sole Pacific Coast",1947,2.681581367
"6766","ESOLEPCOAST","English sole Pacific Coast",1948,2.696904689
"6767","ESOLEPCOAST","English sole Pacific Coast",1949,2.283174992
"6768","ESOLEPCOAST","English sole Pacific Coast",1950,2.022678517
"6769","ESOLEPCOAST","English sole Pacific Coast",1951,1.471038921
"6770","ESOLEPCOAST","English sole Pacific Coast",1952,1.198283788
"6771","ESOLEPCOAST","English sole Pacific Coast",1953,1.127796506
"6772","ESOLEPCOAST","English sole Pacific Coast",1954,1.256512412
"6773","ESOLEPCOAST","English sole Pacific Coast",1955,1.420471958
"6774","ESOLEPCOAST","English sole Pacific Coast",1956,1.529267545
"6775","ESOLEPCOAST","English sole Pacific Coast",1957,1.520073552
"6776","ESOLEPCOAST","English sole Pacific Coast",1958,1.455715599
"6777","ESOLEPCOAST","English sole Pacific Coast",1959,1.406680968
"6778","ESOLEPCOAST","English sole Pacific Coast",1960,1.562978854
"6779","ESOLEPCOAST","English sole Pacific Coast",1961,2.083971805
"6780","ESOLEPCOAST","English sole Pacific Coast",1962,2.083971805
"6781","ESOLEPCOAST","English sole Pacific Coast",1963,2.038001839
"6782","ESOLEPCOAST","English sole Pacific Coast",1964,2.038001839
"6783","ESOLEPCOAST","English sole Pacific Coast",1965,2.513024824
"6784","ESOLEPCOAST","English sole Pacific Coast",1966,2.834814588
"6785","ESOLEPCOAST","English sole Pacific Coast",1967,2.712228011
"6786","ESOLEPCOAST","English sole Pacific Coast",1968,2.48237818
"6787","ESOLEPCOAST","English sole Pacific Coast",1969,2.237205026
"6788","ESOLEPCOAST","English sole Pacific Coast",1970,2.283174992
"6789","ESOLEPCOAST","English sole Pacific Coast",1971,2.742874655
"6790","ESOLEPCOAST","English sole Pacific Coast",1972,2.650934723
"6791","ESOLEPCOAST","English sole Pacific Coast",1973,2.574318112
"6792","ESOLEPCOAST","English sole Pacific Coast",1974,2.55899479
"6793","ESOLEPCOAST","English sole Pacific Coast",1975,2.650934723
"6794","ESOLEPCOAST","English sole Pacific Coast",1976,2.604964756
"6795","ESOLEPCOAST","English sole Pacific Coast",1977,2.390438247
"6796","ESOLEPCOAST","English sole Pacific Coast",1978,2.390438247
"6797","ESOLEPCOAST","English sole Pacific Coast",1979,2.313821637
"6798","ESOLEPCOAST","English sole Pacific Coast",1980,2.145265093
"6799","ESOLEPCOAST","English sole Pacific Coast",1981,2.145265093
"6800","ESOLEPCOAST","English sole Pacific Coast",1982,1.884768618
"6801","ESOLEPCOAST","English sole Pacific Coast",1983,1.60894882
